ID,X1,X2,X3,X4,X5,Y
5772,-46,-42,-62,-50,-45,57
5773,-46,-42,-62,-50,-45,57
5774,-46,-43,-59,-49,-44,57
5775,-46,-43,-59,-49,-44,57
5776,-44,-44,-60,-50,-44,57
5777,-44,-44,-60,-50,-44,57
5778,-46,-42,-61,-49,-43,57
5779,-46,-42,-61,-49,-43,57
5780,-46,-43,-61,-50,-45,57
5781,-46,-43,-61,-50,-45,57
5782,-46,-43,-62,-49,-44,57
5783,-46,-43,-62,-49,-44,57
5784,-44,-39,-61,-45,-42,57
5785,-44,-39,-61,-45,-42,57
5786,-49,-40,-63,-40,-45,57
5787,-49,-40,-63,-40,-45,57
5788,-49,-38,-62,-42,-45,57
5789,-49,-38,-62,-42,-45,57
5790,-51,-40,-61,-43,-45,57
5791,-51,-40,-61,-43,-45,57
5792,-52,-39,-60,-45,-46,57
5793,-52,-39,-60,-45,-46,57
5794,-53,-40,-61,-47,-44,57
5795,-53,-40,-61,-47,-44,57
5796,-53,-41,-59,-48,-46,57
5797,-53,-41,-59,-48,-46,57
5798,-53,-38,-59,-48,-44,57
5799,-53,-38,-59,-48,-44,57
5800,-55,-41,-59,-47,-45,57
5801,-51,-40,-59,-45,-42,58
5802,-50,-41,-57,-44,-41,58
5803,-50,-41,-57,-44,-41,58
5804,-52,-42,-61,-45,-41,58
5805,-52,-42,-61,-45,-41,58
5806,-51,-43,-62,-44,-40,58
5807,-51,-43,-62,-44,-40,58
5808,-54,-42,-59,-46,-42,58
5809,-54,-42,-59,-46,-42,58
5810,-53,-42,-59,-45,-41,58
5811,-53,-42,-59,-45,-41,58
5812,-54,-42,-60,-46,-43,58
5813,-54,-42,-60,-46,-43,58
5814,-53,-41,-61,-45,-43,58
5815,-53,-41,-61,-45,-43,58
5816,-53,-42,-61,-46,-42,58
5817,-53,-41,-66,-45,-43,58
5818,-53,-41,-66,-45,-43,58
5819,-52,-38,-63,-47,-47,58
5820,-52,-38,-63,-47,-47,58
5821,-63,-37,-58,-48,-45,58
5822,-56,-37,-59,-49,-45,58
5823,-53,-38,-57,-50,-44,58
5824,-53,-38,-57,-50,-44,58
5825,-53,-38,-57,-51,-45,58
5826,-53,-38,-57,-51,-45,58
5827,-52,-38,-58,-50,-43,58
5828,-52,-38,-58,-50,-43,58
5829,-53,-38,-56,-47,-46,58
5830,-54,-38,-57,-44,-45,58
5831,-57,-39,-60,-45,-45,58
5832,-55,-40,-57,-46,-43,58
5833,-55,-40,-57,-46,-43,58
5834,-50,-41,-58,-46,-42,58
5835,-50,-41,-58,-46,-42,58
5836,-47,-38,-59,-46,-42,58
5837,-47,-38,-59,-46,-42,58
5838,-48,-35,-55,-40,-45,58
5839,-48,-35,-55,-40,-45,58
5840,-48,-39,-60,-47,-46,58
5841,-48,-39,-60,-47,-46,58
5842,-48,-39,-59,-48,-44,58
5843,-48,-39,-59,-48,-44,58
5844,-48,-43,-62,-50,-47,58
5845,-48,-43,-62,-50,-46,58
5846,-49,-41,-60,-49,-45,58
5847,-49,-41,-60,-49,-45,58
5848,-50,-40,-55,-48,-43,58
5849,-50,-40,-55,-48,-43,58
5850,-51,-43,-57,-47,-45,58
5851,-51,-43,-57,-47,-45,58
5852,-56,-44,-58,-46,-46,58
5853,-49,-41,-57,-45,-42,58
5854,-49,-41,-57,-45,-42,58
5855,-51,-41,-55,-45,-41,58
5856,-51,-40,-59,-45,-42,58
5857,-50,-41,-57,-44,-41,58
5858,-50,-41,-57,-44,-41,58
5859,-52,-42,-61,-45,-41,58
5860,-52,-42,-61,-45,-41,58
5861,-51,-43,-62,-44,-40,58
5862,-51,-43,-62,-44,-40,58
5863,-54,-42,-59,-46,-42,58
5864,-54,-42,-59,-46,-42,58
5865,-53,-42,-59,-45,-41,58
5866,-53,-42,-59,-45,-41,58
5867,-54,-42,-60,-46,-43,58
5868,-54,-42,-60,-46,-43,58
5869,-53,-41,-61,-45,-43,58
5870,-53,-41,-61,-45,-43,58
5871,-53,-42,-61,-46,-42,58
5872,-53,-41,-66,-45,-43,58
5873,-53,-41,-66,-45,-43,58
5874,-52,-38,-63,-47,-47,58
5875,-52,-38,-63,-47,-47,58
5876,-63,-37,-58,-48,-45,58
5877,-56,-37,-59,-49,-45,58
5878,-53,-38,-57,-50,-44,58
5879,-53,-38,-57,-50,-44,58
5880,-53,-38,-57,-51,-45,58
5881,-53,-38,-57,-51,-45,58
5882,-52,-38,-58,-50,-43,58
5883,-52,-38,-58,-50,-43,58
5884,-53,-38,-56,-47,-46,58
5885,-54,-38,-57,-44,-45,58
5886,-57,-39,-60,-45,-45,58
5887,-55,-40,-57,-46,-43,58
5888,-55,-40,-57,-46,-43,58
5889,-50,-41,-58,-46,-42,58
5890,-50,-41,-58,-46,-42,58
5891,-47,-38,-59,-46,-42,58
5892,-47,-38,-59,-46,-42,58
5893,-48,-35,-55,-40,-45,58
5894,-48,-35,-55,-40,-45,58
5895,-48,-39,-60,-47,-46,58
5896,-48,-39,-60,-47,-46,58
5897,-48,-39,-59,-48,-44,58
5898,-48,-39,-59,-48,-44,58
5899,-52,-42,-61,-45,-41,58
5900,-51,-43,-62,-44,-40,58
5901,-52,-38,-56,-46,-44,59
5902,-52,-38,-56,-46,-44,59
5903,-55,-40,-56,-47,-42,59
5904,-55,-40,-56,-47,-42,59
5905,-55,-39,-53,-46,-43,59
5906,-55,-39,-53,-46,-43,59
5907,-56,-40,-57,-47,-44,59
5908,-56,-40,-57,-47,-44,59
5909,-58,-40,-55,-45,-49,59
5910,-58,-40,-55,-45,-49,59
5911,-56,-40,-54,-46,-46,59
5912,-56,-40,-54,-46,-46,59
5913,-57,-39,-54,-46,-46,59
5914,-57,-39,-54,-46,-46,59
5915,-53,-40,-58,-46,-41,59
5916,-53,-40,-58,-46,-41,59
5917,-56,-41,-56,-45,-43,59
5918,-56,-41,-56,-45,-43,59
5919,-55,-40,-58,-47,-46,59
5920,-55,-40,-58,-47,-46,59
5921,-55,-42,-57,-47,-45,59
5922,-55,-42,-57,-47,-45,59
5923,-57,-41,-56,-47,-47,59
5924,-57,-41,-56,-47,-47,59
5925,-56,-40,-55,-47,-40,59
5926,-56,-40,-55,-47,-40,59
5927,-53,-39,-55,-45,-42,59
5928,-53,-39,-55,-45,-42,59
5929,-55,-43,-57,-46,-43,59
5930,-55,-43,-57,-46,-43,59
5931,-56,-43,-55,-43,-47,59
5932,-56,-43,-55,-43,-47,59
5933,-61,-41,-56,-42,-50,59
5934,-61,-41,-56,-42,-50,59
5935,-60,-38,-57,-44,-48,59
5936,-60,-38,-57,-44,-48,59
5937,-58,-38,-57,-43,-44,59
5938,-58,-38,-57,-43,-44,59
5939,-55,-39,-58,-44,-46,59
5940,-55,-39,-58,-44,-46,59
5941,-55,-39,-58,-44,-46,59
5942,-55,-39,-58,-44,-46,59
5943,-56,-42,-59,-45,-48,59
5944,-56,-42,-59,-45,-48,59
5945,-57,-42,-56,-49,-46,59
5946,-54,-39,-56,-45,-43,59
5947,-53,-41,-57,-45,-41,59
5948,-54,-39,-55,-44,-44,59
5949,-55,-38,-54,-43,-42,59
5950,-55,-38,-55,-43,-44,59
5951,-56,-38,-54,-44,-42,59
5952,-56,-38,-56,-43,-43,59
5953,-53,-40,-55,-44,-41,59
5954,-54,-40,-54,-47,-43,59
5955,-57,-38,-56,-43,-44,59
5956,-57,-41,-54,-43,-43,59
5957,-54,-39,-57,-46,-42,59
5958,-57,-41,-54,-46,-44,59
5959,-54,-41,-54,-46,-41,59
5960,-55,-38,-56,-43,-42,59
5961,-53,-39,-56,-45,-41,59
5962,-53,-39,-57,-46,-42,59
5963,-53,-39,-56,-46,-43,59
5964,-56,-41,-55,-47,-43,59
5965,-55,-38,-57,-47,-43,59
5966,-55,-39,-57,-46,-42,59
5967,-53,-41,-56,-45,-42,59
5968,-57,-38,-55,-44,-42,59
5969,-56,-40,-57,-46,-43,59
5970,-56,-39,-57,-47,-42,59
5971,-54,-39,-57,-43,-42,59
5972,-54,-39,-57,-47,-42,59
5973,-54,-40,-54,-46,-43,59
5974,-56,-40,-54,-45,-42,59
5975,-53,-39,-55,-47,-41,59
5976,-55,-39,-54,-44,-43,59
5977,-56,-41,-54,-45,-41,59
5978,-55,-39,-55,-46,-43,59
5979,-57,-38,-55,-44,-44,59
5980,-54,-40,-54,-43,-41,59
5981,-53,-38,-57,-43,-44,59
5982,-56,-38,-54,-47,-43,59
5983,-53,-38,-57,-45,-41,59
5984,-54,-41,-56,-47,-41,59
5985,-57,-41,-56,-46,-41,59
5986,-57,-41,-56,-45,-44,59
5987,-54,-38,-54,-47,-42,59
5988,-55,-38,-56,-47,-44,59
5989,-53,-41,-54,-43,-43,59
5990,-56,-40,-55,-44,-44,59
5991,-53,-40,-57,-47,-44,59
5992,-56,-38,-54,-47,-44,59
5993,-54,-41,-55,-43,-44,59
5994,-55,-41,-54,-44,-44,59
5995,-54,-38,-55,-44,-43,59
5996,-55,-41,-54,-46,-43,59
5997,-57,-40,-57,-45,-43,59
5998,-53,-41,-57,-46,-41,59
5999,-55,-38,-56,-47,-41,59
6000,-56,-39,-56,-43,-41,59
6001,-56,-41,-54,-48,-45,60
6002,-56,-43,-52,-50,-45,60
6003,-56,-43,-52,-50,-45,60
6004,-55,-44,-51,-49,-46,60
6005,-55,-44,-51,-49,-46,60
6006,-56,-44,-55,-50,-46,60
6007,-56,-44,-55,-50,-46,60
6008,-55,-42,-55,-50,-45,60
6009,-55,-42,-55,-50,-45,60
6010,-56,-41,-57,-48,-49,60
6011,-56,-41,-57,-48,-49,60
6012,-54,-41,-56,-48,-48,60
6013,-54,-41,-56,-48,-48,60
6014,-54,-40,-57,-46,-46,60
6015,-54,-40,-57,-46,-46,60
6016,-51,-41,-54,-49,-45,60
6017,-51,-41,-54,-49,-45,60
6018,-53,-41,-55,-49,-47,60
6019,-53,-41,-55,-49,-47,60
6020,-52,-41,-54,-49,-47,60
6021,-52,-41,-54,-49,-47,60
6022,-53,-42,-53,-48,-47,60
6023,-53,-42,-53,-48,-47,60
6024,-55,-42,-53,-49,-46,60
6025,-55,-42,-53,-49,-46,60
6026,-53,-42,-54,-48,-48,60
6027,-53,-42,-54,-48,-48,60
6028,-54,-42,-52,-47,-46,60
6029,-54,-42,-52,-47,-46,60
6030,-52,-41,-55,-49,-48,60
6031,-52,-41,-55,-49,-48,60
6032,-57,-47,-59,-45,-43,60
6033,-57,-47,-59,-45,-43,60
6034,-55,-47,-58,-46,-43,60
6035,-55,-47,-58,-46,-43,60
6036,-57,-45,-55,-49,-46,60
6037,-57,-45,-55,-49,-46,60
6038,-58,-44,-56,-49,-50,60
6039,-58,-44,-56,-49,-50,60
6040,-54,-43,-54,-47,-48,60
6041,-54,-43,-54,-47,-48,60
6042,-53,-41,-55,-50,-47,60
6043,-53,-41,-55,-50,-47,60
6044,-54,-43,-54,-49,-45,60
6045,-54,-43,-54,-49,-45,60
6046,-54,-41,-54,-49,-44,60
6047,-54,-41,-54,-49,-44,60
6048,-52,-42,-55,-46,-47,60
6049,-52,-42,-55,-46,-47,60
6050,-53,-42,-55,-49,-44,60
6051,-53,-42,-55,-49,-44,60
6052,-55,-42,-55,-49,-44,60
6053,-55,-42,-55,-49,-44,60
6054,-53,-41,-55,-49,-48,60
6055,-55,-41,-54,-46,-46,60
6056,-52,-43,-54,-48,-45,60
6057,-54,-42,-55,-49,-44,60
6058,-54,-44,-53,-47,-44,60
6059,-54,-41,-53,-49,-45,60
6060,-55,-42,-55,-47,-46,60
6061,-55,-42,-55,-46,-43,60
6062,-56,-43,-53,-46,-43,60
6063,-55,-44,-54,-45,-45,60
6064,-56,-42,-55,-48,-47,60
6065,-56,-41,-53,-48,-44,60
6066,-53,-42,-53,-45,-46,60
6067,-54,-42,-53,-47,-45,60
6068,-54,-41,-56,-45,-47,60
6069,-52,-42,-55,-48,-44,60
6070,-54,-43,-56,-48,-45,60
6071,-53,-42,-54,-49,-47,60
6072,-54,-42,-56,-46,-46,60
6073,-56,-43,-55,-46,-47,60
6074,-52,-41,-53,-48,-46,60
6075,-56,-44,-54,-46,-44,60
6076,-55,-44,-56,-48,-46,60
6077,-56,-42,-54,-46,-43,60
6078,-55,-42,-53,-48,-43,60
6079,-54,-44,-56,-45,-44,60
6080,-55,-42,-54,-49,-43,60
6081,-52,-41,-53,-45,-47,60
6082,-54,-42,-55,-48,-47,60
6083,-55,-42,-54,-47,-47,60
6084,-56,-42,-53,-46,-44,60
6085,-56,-42,-56,-48,-47,60
6086,-55,-44,-55,-46,-45,60
6087,-55,-41,-56,-45,-45,60
6088,-55,-42,-53,-49,-47,60
6089,-56,-44,-53,-47,-47,60
6090,-54,-41,-55,-46,-47,60
6091,-55,-43,-55,-45,-46,60
6092,-52,-43,-53,-45,-46,60
6093,-54,-42,-53,-49,-45,60
6094,-53,-41,-53,-49,-45,60
6095,-54,-43,-53,-45,-47,60
6096,-54,-44,-55,-48,-45,60
6097,-53,-44,-54,-49,-45,60
6098,-54,-41,-56,-47,-45,60
6099,-54,-44,-56,-46,-45,60
6100,-54,-42,-54,-45,-44,60
6101,-57,-46,-56,-48,-46,61
6102,-58,-45,-61,-46,-48,61
6103,-58,-45,-61,-46,-48,61
6104,-58,-45,-58,-47,-47,61
6105,-58,-45,-58,-47,-47,61
6106,-61,-45,-57,-47,-46,61
6107,-61,-45,-57,-47,-46,61
6108,-62,-46,-59,-46,-48,61
6109,-62,-46,-59,-46,-48,61
6110,-62,-46,-61,-48,-48,61
6111,-62,-46,-61,-48,-48,61
6112,-61,-45,-62,-44,-49,61
6113,-61,-45,-62,-44,-49,61
6114,-62,-46,-60,-47,-48,61
6115,-62,-46,-60,-47,-48,61
6116,-61,-46,-62,-47,-49,61
6117,-61,-46,-62,-47,-49,61
6118,-62,-45,-61,-47,-48,61
6119,-62,-45,-61,-47,-48,61
6120,-62,-45,-58,-47,-48,61
6121,-62,-45,-58,-47,-48,61
6122,-61,-45,-62,-45,-50,61
6123,-61,-45,-62,-45,-50,61
6124,-58,-45,-58,-47,-45,61
6125,-58,-45,-58,-47,-45,61
6126,-57,-45,-62,-44,-41,61
6127,-57,-45,-62,-44,-41,61
6128,-56,-44,-58,-44,-41,61
6129,-56,-44,-58,-44,-41,61
6130,-57,-44,-58,-43,-42,61
6131,-57,-44,-58,-43,-42,61
6132,-57,-48,-63,-47,-55,61
6133,-57,-48,-63,-47,-55,61
6134,-62,-45,-57,-46,-54,61
6135,-60,-45,-59,-46,-52,61
6136,-60,-45,-59,-46,-52,61
6137,-59,-45,-62,-45,-50,61
6138,-59,-45,-62,-45,-50,61
6139,-60,-45,-62,-47,-54,61
6140,-60,-45,-62,-47,-54,61
6141,-60,-46,-56,-46,-43,61
6142,-57,-47,-57,-44,-44,61
6143,-58,-45,-56,-44,-42,61
6144,-59,-43,-57,-43,-42,61
6145,-60,-46,-59,-43,-44,61
6146,-57,-44,-58,-46,-44,61
6147,-57,-44,-58,-43,-42,61
6148,-58,-45,-56,-46,-43,61
6149,-58,-43,-56,-45,-41,61
6150,-59,-45,-58,-43,-44,61
6151,-58,-43,-57,-47,-42,61
6152,-58,-45,-59,-46,-43,61
6153,-58,-47,-56,-47,-43,61
6154,-60,-47,-58,-46,-42,61
6155,-59,-43,-59,-47,-40,61
6156,-59,-43,-59,-43,-40,61
6157,-59,-47,-58,-47,-44,61
6158,-57,-44,-57,-44,-41,61
6159,-59,-43,-57,-47,-44,61
6160,-60,-45,-59,-44,-42,61
6161,-58,-44,-59,-46,-42,61
6162,-57,-44,-57,-44,-40,61
6163,-60,-43,-59,-43,-42,61
6164,-59,-43,-57,-46,-44,61
6165,-58,-45,-56,-46,-43,61
6166,-59,-47,-59,-43,-40,61
6167,-59,-47,-57,-46,-40,61
6168,-57,-47,-57,-44,-42,61
6169,-60,-44,-59,-44,-44,61
6170,-59,-45,-56,-47,-44,61
6171,-60,-45,-56,-46,-41,61
6172,-60,-47,-58,-43,-42,61
6173,-58,-44,-58,-46,-41,61
6174,-58,-46,-59,-46,-41,61
6175,-59,-45,-59,-43,-41,61
6176,-58,-43,-56,-47,-43,61
6177,-57,-45,-57,-43,-44,61
6178,-57,-43,-56,-46,-40,61
6179,-57,-46,-58,-45,-40,61
6180,-58,-45,-58,-43,-43,61
6181,-58,-47,-59,-45,-43,61
6182,-59,-44,-58,-44,-41,61
6183,-60,-43,-59,-46,-42,61
6184,-60,-47,-58,-45,-43,61
6185,-58,-43,-57,-47,-40,61
6186,-57,-44,-59,-45,-42,61
6187,-57,-43,-57,-46,-40,61
6188,-57,-47,-57,-44,-40,61
6189,-59,-46,-59,-47,-41,61
6190,-58,-46,-59,-47,-43,61
6191,-59,-47,-58,-45,-44,61
6192,-58,-46,-56,-47,-44,61
6193,-59,-43,-58,-44,-40,61
6194,-60,-46,-58,-47,-43,61
6195,-60,-47,-57,-44,-43,61
6196,-58,-47,-58,-47,-42,61
6197,-58,-45,-58,-46,-43,61
6198,-58,-44,-58,-43,-42,61
6199,-58,-46,-59,-47,-40,61
6200,-60,-47,-58,-46,-42,61
6201,-59,-49,-54,-40,-44,62
6202,-59,-49,-54,-40,-44,62
6203,-60,-50,-53,-41,-45,62
6204,-60,-50,-53,-41,-45,62
6205,-62,-51,-55,-40,-44,62
6206,-61,-51,-55,-40,-44,62
6207,-60,-52,-54,-39,-45,62
6208,-60,-52,-54,-39,-45,62
6209,-63,-53,-54,-40,-44,62
6210,-63,-53,-54,-40,-44,62
6211,-60,-50,-53,-40,-44,62
6212,-59,-50,-53,-40,-45,62
6213,-59,-51,-53,-40,-45,62
6214,-57,-50,-52,-40,-45,62
6215,-57,-50,-52,-40,-45,62
6216,-60,-50,-53,-39,-45,62
6217,-60,-48,-53,-39,-45,62
6218,-57,-48,-51,-45,-42,62
6219,-57,-50,-51,-45,-42,62
6220,-60,-47,-48,-46,-41,62
6221,-60,-47,-48,-46,-41,62
6222,-62,-47,-48,-46,-42,62
6223,-62,-47,-48,-46,-42,62
6224,-63,-47,-48,-45,-42,62
6225,-63,-47,-48,-45,-42,62
6226,-63,-47,-48,-47,-41,62
6227,-63,-47,-48,-47,-41,62
6228,-62,-43,-55,-41,-39,62
6229,-62,-43,-55,-41,-39,62
6230,-61,-44,-56,-41,-40,62
6231,-61,-44,-56,-41,-40,62
6232,-61,-44,-56,-40,-39,62
6233,-61,-44,-56,-40,-39,62
6234,-62,-45,-54,-43,-40,62
6235,-63,-45,-54,-43,-40,62
6236,-63,-43,-55,-42,-42,62
6237,-62,-43,-55,-42,-42,62
6238,-60,-45,-55,-43,-41,62
6239,-60,-45,-55,-43,-41,62
6240,-60,-44,-54,-40,-39,62
6241,-60,-44,-54,-40,-39,62
6242,-60,-45,-53,-40,-39,62
6243,-60,-45,-53,-40,-39,62
6244,-58,-45,-53,-44,-40,62
6245,-58,-45,-53,-44,-40,62
6246,-56,-45,-53,-41,-43,62
6247,-58,-45,-53,-41,-43,62
6248,-56,-45,-54,-41,-40,62
6249,-56,-45,-54,-41,-40,62
6250,-56,-47,-53,-40,-40,62
6251,-60,-46,-53,-41,-40,62
6252,-60,-46,-53,-41,-40,62
6253,-56,-48,-56,-39,-42,62
6254,-56,-48,-56,-39,-42,62
6255,-56,-54,-53,-40,-46,62
6256,-57,-54,-53,-40,-46,62
6257,-57,-53,-53,-40,-45,62
6258,-58,-53,-53,-40,-45,62
6259,-62,-49,-55,-44,-46,62
6260,-62,-49,-55,-44,-46,62
6261,-62,-48,-56,-46,-47,62
6262,-60,-48,-56,-46,-47,62
6263,-60,-51,-55,-47,-45,62
6264,-62,-51,-55,-47,-45,62
6265,-62,-45,-55,-46,-46,62
6266,-61,-45,-55,-46,-46,62
6267,-61,-47,-56,-47,-47,62
6268,-60,-47,-56,-47,-47,62
6269,-58,-48,-48,-41,-47,62
6270,-58,-48,-48,-41,-47,62
6271,-62,-48,-47,-43,-45,62
6272,-62,-48,-47,-43,-45,62
6273,-60,-46,-46,-40,-45,62
6274,-60,-46,-46,-40,-45,62
6275,-61,-46,-46,-40,-45,62
6276,-60,-45,-46,-43,-46,62
6277,-61,-45,-46,-43,-46,62
6278,-58,-45,-53,-44,-40,62
6279,-58,-45,-53,-44,-40,62
6280,-56,-45,-53,-41,-43,62
6281,-58,-45,-53,-41,-43,62
6282,-56,-45,-54,-41,-40,62
6283,-56,-45,-54,-41,-40,62
6284,-56,-47,-53,-40,-40,62
6285,-60,-46,-53,-41,-40,62
6286,-60,-46,-53,-41,-40,62
6287,-56,-48,-56,-39,-42,62
6288,-56,-48,-56,-39,-42,62
6289,-56,-54,-53,-40,-46,62
6290,-57,-54,-53,-40,-46,62
6291,-57,-53,-53,-40,-45,62
6292,-58,-53,-53,-40,-45,62
6293,-62,-49,-55,-44,-46,62
6294,-62,-49,-55,-44,-46,62
6295,-62,-48,-56,-46,-47,62
6296,-60,-48,-56,-46,-47,62
6297,-61,-44,-56,-41,-40,62
6298,-61,-44,-56,-40,-39,62
6299,-62,-45,-54,-43,-40,62
6300,-63,-45,-54,-43,-40,62
6301,-58,-47,-45,-42,-45,63
6302,-57,-51,-47,-38,-44,63
6303,-57,-51,-47,-38,-44,63
6304,-57,-51,-47,-41,-44,63
6305,-57,-51,-47,-41,-44,63
6306,-56,-46,-47,-40,-45,63
6307,-56,-46,-47,-40,-45,63
6308,-56,-52,-48,-39,-43,63
6309,-56,-52,-48,-39,-43,63
6310,-57,-52,-46,-39,-45,63
6311,-57,-52,-46,-39,-45,63
6312,-57,-47,-47,-41,-42,63
6313,-57,-47,-47,-41,-42,63
6314,-58,-49,-47,-43,-46,63
6315,-58,-49,-47,-43,-46,63
6316,-58,-49,-47,-42,-45,63
6317,-58,-49,-47,-42,-45,63
6318,-61,-46,-47,-40,-49,63
6319,-61,-46,-47,-40,-49,63
6320,-59,-48,-47,-41,-46,63
6321,-59,-48,-47,-41,-46,63
6322,-60,-49,-48,-41,-47,63
6323,-60,-49,-48,-41,-47,63
6324,-60,-48,-48,-38,-47,63
6325,-60,-48,-48,-38,-47,63
6326,-58,-48,-49,-42,-43,63
6327,-58,-48,-49,-42,-43,63
6328,-60,-50,-48,-38,-46,63
6329,-60,-50,-48,-38,-46,63
6330,-59,-51,-47,-41,-46,63
6331,-59,-51,-47,-41,-46,63
6332,-59,-50,-47,-41,-47,63
6333,-59,-50,-47,-41,-47,63
6334,-60,-50,-48,-41,-47,63
6335,-60,-50,-48,-41,-47,63
6336,-59,-49,-48,-41,-46,63
6337,-59,-49,-48,-41,-46,63
6338,-58,-50,-48,-41,-46,63
6339,-58,-50,-48,-41,-46,63
6340,-59,-50,-48,-42,-46,63
6341,-59,-50,-48,-42,-46,63
6342,-60,-44,-48,-43,-47,63
6343,-60,-44,-48,-43,-47,63
6344,-62,-49,-46,-40,-46,63
6345,-62,-49,-46,-40,-47,63
6346,-62,-46,-46,-42,-48,63
6347,-62,-46,-46,-42,-47,63
6348,-62,-48,-46,-43,-48,63
6349,-62,-48,-46,-43,-48,63
6350,-61,-47,-48,-43,-46,63
6351,-58,-50,-46,-39,-47,63
6352,-59,-50,-46,-39,-47,63
6353,-59,-49,-47,-39,-45,63
6354,-58,-49,-47,-39,-45,63
6355,-61,-47,-52,-39,-44,63
6356,-61,-47,-52,-39,-44,63
6357,-61,-49,-52,-39,-44,63
6358,-61,-49,-52,-39,-44,63
6359,-59,-47,-52,-39,-44,63
6360,-59,-47,-52,-39,-44,63
6361,-61,-46,-47,-40,-49,63
6362,-59,-48,-47,-41,-46,63
6363,-59,-48,-47,-41,-46,63
6364,-60,-49,-48,-41,-47,63
6365,-60,-49,-48,-41,-47,63
6366,-60,-48,-48,-38,-47,63
6367,-60,-48,-48,-38,-47,63
6368,-58,-48,-49,-42,-43,63
6369,-58,-48,-49,-42,-43,63
6370,-60,-50,-48,-38,-46,63
6371,-60,-50,-48,-38,-46,63
6372,-59,-51,-47,-41,-46,63
6373,-59,-51,-47,-41,-46,63
6374,-59,-50,-47,-41,-47,63
6375,-59,-50,-47,-41,-47,63
6376,-60,-50,-48,-41,-47,63
6377,-60,-50,-48,-41,-47,63
6378,-59,-49,-48,-41,-46,63
6379,-59,-49,-48,-41,-46,63
6380,-58,-50,-48,-41,-46,63
6381,-58,-50,-48,-41,-46,63
6382,-59,-50,-48,-42,-46,63
6383,-59,-50,-48,-42,-46,63
6384,-60,-44,-48,-43,-47,63
6385,-60,-44,-48,-43,-47,63
6386,-62,-49,-46,-40,-46,63
6387,-62,-49,-46,-40,-47,63
6388,-62,-46,-46,-42,-48,63
6389,-62,-46,-46,-42,-47,63
6390,-62,-48,-46,-43,-48,63
6391,-61,-47,-48,-43,-46,63
6392,-58,-50,-46,-39,-47,63
6393,-59,-50,-46,-39,-47,63
6394,-59,-49,-47,-39,-45,63
6395,-58,-49,-47,-39,-45,63
6396,-61,-47,-52,-39,-44,63
6397,-61,-47,-52,-39,-44,63
6398,-61,-49,-52,-39,-44,63
6399,-61,-49,-52,-39,-44,63
6400,-59,-47,-52,-39,-44,63
6401,-57,-49,-47,-39,-45,64
6402,-57,-49,-47,-39,-45,64
6403,-57,-48,-46,-39,-46,64
6404,-57,-48,-46,-39,-46,64
6405,-58,-48,-47,-40,-48,64
6406,-58,-50,-58,-39,-46,64
6407,-58,-50,-58,-39,-46,64
6408,-58,-50,-48,-41,-47,64
6409,-58,-50,-48,-41,-47,64
6410,-59,-50,-47,-38,-47,64
6411,-59,-50,-47,-38,-47,64
6412,-58,-50,-48,-41,-47,64
6413,-58,-50,-48,-41,-47,64
6414,-58,-49,-48,-41,-47,64
6415,-58,-49,-48,-41,-47,64
6416,-57,-48,-47,-40,-47,64
6417,-57,-48,-47,-40,-47,64
6418,-56,-49,-47,-40,-46,64
6419,-56,-49,-47,-40,-46,64
6420,-55,-50,-46,-39,-45,64
6421,-55,-50,-46,-39,-45,64
6422,-56,-51,-47,-38,-45,64
6423,-56,-51,-47,-38,-45,64
6424,-57,-48,-47,-41,-46,64
6425,-57,-48,-47,-41,-46,64
6426,-57,-49,-46,-41,-45,64
6427,-57,-49,-46,-41,-45,64
6428,-59,-47,-46,-38,-47,64
6429,-59,-47,-46,-38,-47,64
6430,-58,-50,-46,-40,-46,64
6431,-58,-50,-46,-40,-46,64
6432,-58,-48,-47,-41,-41,64
6433,-58,-48,-47,-41,-41,64
6434,-56,-51,-47,-39,-43,64
6435,-56,-51,-47,-39,-43,64
6436,-56,-48,-46,-40,-44,64
6437,-56,-48,-46,-40,-44,64
6438,-56,-51,-45,-41,-45,64
6439,-56,-51,-45,-41,-45,64
6440,-55,-50,-47,-42,-44,64
6441,-59,-41,-51,-40,-43,64
6442,-59,-41,-51,-40,-43,64
6443,-58,-46,-51,-40,-39,64
6444,-58,-46,-51,-40,-39,64
6445,-56,-45,-50,-41,-40,64
6446,-56,-45,-50,-41,-40,64
6447,-56,-43,-50,-37,-41,64
6448,-56,-43,-50,-37,-41,64
6449,-56,-46,-49,-41,-43,64
6450,-56,-46,-49,-41,-43,64
6451,-55,-45,-50,-40,-40,64
6452,-55,-45,-50,-40,-40,64
6453,-57,-44,-49,-41,-41,64
6454,-57,-44,-49,-41,-41,64
6455,-56,-45,-50,-40,-41,64
6456,-56,-45,-50,-40,-41,64
6457,-56,-46,-51,-41,-41,64
6458,-56,-46,-51,-41,-41,64
6459,-57,-44,-50,-40,-41,64
6460,-57,-44,-50,-40,-41,64
6461,-56,-45,-50,-41,-41,64
6462,-56,-45,-50,-41,-41,64
6463,-57,-45,-50,-37,-41,64
6464,-57,-45,-50,-37,-41,64
6465,-57,-44,-48,-39,-42,64
6466,-59,-44,-52,-41,-40,64
6467,-62,-44,-54,-41,-40,64
6468,-62,-44,-54,-41,-40,64
6469,-60,-44,-54,-42,-41,64
